No.,Message,Source,Label,Emotion
15626,"Siwon's characteristic when you are a fan or someone he knows is by raising his hand with only the thumb, index and middle fingers",Facebook,0,depression
15627,Hey epriwanðŸ“¢,Facebook,0,depression
15628,"Ben pung sakjes the leftovers that should be for the children of 3 gentlemen who happen to be big fans of the Ono club, cancel it, and transfer it to someone else. Because the action is not commendable by sending wa bullian early in the morning. That's it.",Facebook,0,depression
15629,avatar or not mackyðŸ˜†â,Facebook,0,depression
15630,-/-/- 02:30 7psx F,Facebook,0,depression
15631,hours per hour,Facebook,0,depression
15632,"â˜ press the like button to get a follow from aq xixixi, using jeon wonwoo as my ava. Kinda selective —¿",Facebook,0,depression
15633,"Don't have high expectations for people you just know, even if you've been friends for a long time, because if you don't match what you have, you'll be disappointed ^^",Facebook,0,depression
15634,"The first vaccine is ready, just waiting for the announcement to go offline or notðŸ™ƒ",Facebook,0,depression
15635,bye besties want to continue school,Facebook,0,depression
15636,Â¿Antuuuuna?ðŸ˜³ðŸ˜³,Facebook,0,depression
15637,"He said to make his life more calm and happy, try to 'be here and now'. Enjoy the present moment ceunah. But on the other hand, there are also people who worry about hampers.. Humans are also called …",Facebook,0,depression
15638,"Ndue Konco, how come you don't get emotional? Hey, are we friends?",Facebook,0,depression
15639,does anyone want to give me thr..,Facebook,0,depression
15640,"Eh, yesterday, there was an idea to make me, now why did the idea go away",Facebook,0,depression
15641,NAJANAJAKAAJSUSNSJ KOYA TODAY IS OPEN YA ARGH,Facebook,0,depression
15642,morning to noon moods!ðŸ™ŒðŸ »,Facebook,0,depression
15643,the part of the hand that is rotated by the CANDU BGT ASELI,Facebook,0,depression
15644,"""The body does have age, but the mind is eternal.""",Facebook,0,depression
15645,Sowon is a real security guard like,Facebook,0,depression
15646,"After eating fried noodles with cheeseball, it's really delicious, cry",Facebook,0,depression
15647,"real talk, people who hate, talk shit, slut shaming other people on social media, actually in real life, how can you have a zero attitude like that, you just hide behind the keyboard after seeing the PP (mostly ig) it's nice to look at or not what to brag about ®",Facebook,0,depression
15648,lay down lay down,Facebook,0,depression
15649,kenjaku yknow whatðŸ¤¤ðŸ¤²ðŸ,Facebook,0,depression
15650,-/-/- 15:30 7psx F,Facebook,0,depression
15651,Oftentimes I don't want to talk to someone because I feel that their answers sometimes make the problem worse :),Facebook,0,depression
15652,more and more uncomfortable with my current school.,Facebook,0,depression
15653,"The closer I want to be to Raya, the more I want to work. Back early can ah? ™ƒ",Facebook,0,depression
15654,"our physical strength is already strong but don't forget the digital too... Let's be more enthusiastic so that this time CB Drramies can get more trophieskkkkkk, EXCELLENT!!!!! ”¥ðŸ”¥",Facebook,0,depression
15655,"DOGGGGGGG. PLS PLS PLS ALREADY HAVE 7 YEARS OF OLD CRUSH, AND THIS IS THE FIRST TIME HE MUJI & LIKE MY PHOTOS. ..AAAAAAAAAAAAAAANG WHY YES.",Facebook,0,depression
15656,Good morning from me who is rewatching BSD for the umpteenth time,Facebook,0,depression
15657,"QOSHIEXHEOSHWOZHSOSJOAKAJXKWKK-&$/9&-2)-9/782$/&2&:&:7:&2&&.&2&.$/&:&&/6 /828/&8/$/$2!:$&:jsiiwoi$:82&.& hehaosj@ @:"":9.7-!?:)3&;&$:!.!/$8&9:""9484&:'",Facebook,0,depression
15658,I haven't made a greeting yet (ï½¡â€¢Ì â€¢Ì€ï½¡),Facebook,0,depression
15659,Finally got a day off,Facebook,0,depression
15660,"After asking, I've eaten and then disappeared, it's normal",Facebook,0,depression
15661,11 minute video but upload takes soooooo hours~,Facebook,0,depression
15662,really true,Facebook,0,depression
15663,-/-/- 05:00 7psx L,Facebook,0,depression
15664,-/-/- 04:00 7psx L,Facebook,0,depression
15665,"It's not that I'm not grateful, God, but how come I always get a job that's hard to reach for me who can't ride a motorbike :(",Facebook,0,depression
15666,"9. NO LUCKY, HENTAI, YAOI OR YURI!!!!!!!!!!!!!",Facebook,0,depression
15667,"I'm surrounded by people who are ckp covid19 only propa, antivaccine etc. Sad taste. I've lost 2 cousins ??due to covid. You can even play around too. Hmmm",Facebook,0,depression
15668,"my! I want to ask for the BBMs vte it will be a web, tiktog, insta, right?",Facebook,0,depression
15669,the set of scented cake bats I say,Facebook,0,depression
15670,I can't find Jisung crying during the ridin era,Facebook,0,depression
15671,Anyone monitoring my acc,Facebook,0,depression
15672,"I don't want to discuss together.. I was told to think for myself.. It was my turn to make a decision, blamed it.. BGSD",Facebook,0,depression
15673,Start rearranging my life schedule :â€ â€,Facebook,0,depression
15674,Do we have HT or not? Is it quiet?,Facebook,0,depression
15675,btw kim bum's smile hasn't changed since before. still cute makes me charmed,Facebook,0,depression
15676,What tourist attractions are still open in Jakarta?,Facebook,0,depression
15677,"[Help]..ARMY only let's be mutual, help 100 follwrs Make a voteðŸ¥º. Rt/like pls. Thank youðŸ'œ.#armyhelparmy",Facebook,0,depression
15678,alg tem remini?,Facebook,0,depression
15679,"I'm the type who never wants to be complicated with my crush/doi, I'm going out with anyone or chatting with anyone, I think it's a waste of time if it's really you that he wants, he won't do that, okay, wow.",Facebook,0,depression
15680,-/-/- 10:00 7psx L,Facebook,0,depression
15681,mr kt sleep before dream cb,Facebook,0,depression
15682,"I'm not someone who is chasing a salary of thousands just for the sake of salary. You know what, it's true that your parents, the bigger your salary, the more difficult it is. You know what? If you have a high salary, you will never feel grateful and the things you always do are quite good.",Facebook,0,depression
15683,"For those who want to order a video, you can request it, dear.#pasutrilampung #3somelampung",Facebook,0,depression
15684,how is this woii,Facebook,0,depression
15685,"I'm so excited to be working on a proposal, you know you're still being taught how to cry",Facebook,0,depression
15686,-/-/- 06:50 6psx J,Facebook,0,depression
15687,-/-/- 05:10 6psx B,Facebook,0,depression
15688,"Healthy skinny supplies before Raya :..1- Avoid sweet food/drinks. Later acne will rise.. 2- Buy betik, lemon or coconut water for smooth digestion. 3- More vegetables & protein and reduce carbohydrates. .4- Standby vitamin C.5- Drink 8 glasses of water @ 3L every day.",Facebook,0,depression
15689,what is kombekkkkk?,Facebook,0,depression
15690,"Ouch, it's been 3 days my head is very busy thinking (positively). Do things stop overthinking âœ¨",Facebook,0,depression
15691,Have you ever slept and thought like that?????? wake up tired alone,Facebook,0,depression
15692,-/-/- 00:00 6psx L,Facebook,0,depression
15693,Keep spirit yor Teens_Yori,Facebook,0,depression
15694,wiiiiiiile!! Oh my!,Facebook,0,depression
15695,jyp se muri0?,Facebook,0,depression
15696,"I want to give a self-reward, how good is perfume/shoes/sling bag?",Facebook,0,depression
15697,Tweet: jckwKFf0AIFBzVsKnDxOIk1tBAx60AkNgNNjOm4KpLDJgqSSUu1g4UkMllCjRgj5tV70lg 2021-05-10 02:29:55 +0000,Facebook,0,depression
15698,soms sooo siðŸ™„,Facebook,0,depression
15699,"My hair will fall out every time I comb it, but it won't stop, I'm sorry",Facebook,0,depression
15700,Two games in a row enemy cumbackðŸ' ½ðŸ˜,Facebook,0,depression
15701,-/-/- 05:30 6psx F,Facebook,0,depression
15702,Is there the same?,Facebook,0,depression
15703,SBS_MTV #ë ”ì‡¼ #GOT7,Facebook,0,depression
15704,#GirlFromNowhereNetflix season 2 has a bit of a twist because Yuri's appearance and disturbing madness eps 5&6,Facebook,0,depression
15705,Hi I just woke up,Facebook,0,depression
15706,By Allah choi san wears glasses..,Facebook,0,depression
15707,"HI EVERYONE ..for those who are confused and have difficulty doing their assignments, you can use my services!! .ðŸŒ»Jockey for SD-SMA & Lecture.ðŸŒ»type/write/summarize/translate.»poster jockey/ppt/mindmap/simple design .or any task as long as I can afford it, just DM me! #jogitas",Facebook,0,depression
15708,-/-/- 14:30 6psx F,Facebook,0,depression
15709,"(There's no dislek system in the timeline, right? Do you want to be dislek like Toashi)",Facebook,0,depression
15710,"Earlier, I wanted to print my assignment at the photocopying place. Then the computer doesn't turn on, while behind me, there are 2 men and women in line. I'll ask the mas, who has a photocopy of it",Facebook,0,depression
15711,"Well, stop it. Looping without permission to enter the room of someone from a different company, immediately cut off the conversation of another person in the meeting. Yes, bro, one room is ignored, right? Luckily I wasn't kicked out. Serious attitude and manners are really important. I want to do it but it's too bad hahaha",Facebook,0,depression
15712,Tweet: jckwKFf0AIFBzVsKnDxOIk1tBAx60AkNgNNjOm4KpLDJgqSSUu1g4UkMllCjRgj5tV70lg 2021-05-10 02:29:54 +0000,Facebook,0,depression
15713,why are people at the stalls not panicking? why am i panicking?,Facebook,0,depression
15714,where's ningsih,Facebook,0,depression
15715,It's not easy to forget the memories we've had together :') #ForMantan,Facebook,0,depression
15716,"Because I'm bored like this.. a lot of ckp but x action, I'm still the same.. the longest I've been waiting for.. last2 my spark is getting less and less, more motivated n more and more I feel like I'm making everyone silent..",Facebook,0,depression
15717,"I'm already big but I can't position myself according to the conditions, poor caper",Facebook,0,depression
15718,the connection is working but why is my tweet not working,Facebook,0,depression
15719,-/-/- 16:40 5psx H,Facebook,0,depression
15720,"Raline and Renata will be so lucky later, huhu why are they so complete as a girl",Facebook,0,depression
15721,"This morning's dream of wanting to tattoo Squidward's hand on the hand, it's funny. . .",Facebook,0,depression
15722,I really hope intl fans will also stream it jor jor an like when maw.. bismillah huh......,Facebook,0,depression
15723,"[FACT] Numbers that Donghae likes: 3, 6 and 9",Facebook,0,depression
15724,-/-/- 13:10 5psx B,Facebook,0,depression
15725,Nae nae fo ya mama,Facebook,0,depression
15726,PATLADIM.SIKINTIDAN.AQ,Facebook,0,depression
15727,"No need to focus on thinking about people who hate us, because there are still many people who love us.",Facebook,0,depression
15728,what is worried is no longer about Eid clothes. But; how to mentally prepare so you don't cry because you have to block the distance from your parents :'),Facebook,0,depression
15729,â€œYou want to be respected but you look down on othersâ€city hunter,Facebook,0,depression
15730,"Cr! Is the CV required to use a photo or not? Sometimes I'm afraid that if we don't get an interview, we'll continue to be marked like that by the office people. Maybe not? :(",Facebook,0,depression
15731,HT login test? #moneyzone,Facebook,0,depression
15732,dizzy,Facebook,0,depression
15733,I hate mondays,Facebook,0,depression
15734,-/-/- 04:40 tokutaka7710 H,Facebook,0,depression
15735,"Iqbal, who is handsome, has a lot of money, and is loyal to Zidny. Unclean",Facebook,0,depression
15736,"lol... it's a pity that there's no ca so we'll talk about that in rp. where nobody cares. very sad. it's better if you update it already sono, it's been discussed like that bruakksksk",Facebook,0,depression
15737,"""When you miss someone, look at the sky. Even though you can't meet, you are still under the same sky."" Min of Miss A",Facebook,0,depression
15738,"If the result is not the best, do you have to admit it again? â€ '«",Facebook,0,depression
15739,Get well soon,Facebook,0,depression
15740,Why do you keep thinking,Facebook,0,depression
15741,"because if you say you have to tell me to hurry up, there's already a lot of people in the world growing up..",Facebook,0,depression
15742,Kuy! wtb tf won 2.13 can fund or bni drop clean,Facebook,0,depression
15743,want to play rt deals,Facebook,0,depression
15744,"an hour ago I just said ""Yesterday I was very happy, I hope today is not too sad"" and now I'm crying because of my own stupidity",Facebook,0,depression
15745,SBS_MTV #ë ”ì‡¼ #GOT7 #ìš˜ìŸˆì,Facebook,0,depression
15746,"You know, two more days to Raya",Facebook,0,depression
15747,"Oh, I think so",Facebook,0,depression
15748,"all of you are liars you said yesterday you didn't have money, you know that this is 1.7 million copies",Facebook,0,depression
15749,Just want to move :),Facebook,0,depression
15750,Ellam kingini mingini photos ah irukae nammalta ..#ChildhoodMemories,Facebook,0,depression
15751,Please realize that it is an impossibility that I can have :),Facebook,0,depression
