No.,Message,Source,Label,Emotion
9467,i feel very happy how lovely if you can like this again but since i moved im not in relation to him im sad i moved the seventh day he still contact me again but after that i entered the hostel m not there yet humm im sad now ive lost a little sad writing this blog because this,Twitter,1,joy
9468,i was told that it can only be ready in a months time which i feel quite disappointed since this stone is supposed to be protective and hungry ghost festival is just around the corner,Twitter,0,sadness
9469,i feel a bit slighted ignored lonely instead of trying to fit in or make friends or anything i deal with it by taking out my book putting on my mp and read,Twitter,0,sadness
9470,i borrowed the nintendo ds games outside many different workforce keep an eye on me moreover look at my thing i feel amazed,Twitter,5,surprise
9471,i feel more energetic so i try to ready my things the night before,Twitter,1,joy
9472,i really enjoyed and through watching sarah facilitate and leading exercises and a workshop myself i now feel eager to create a similar group in wales,Twitter,1,joy
9473,i was never sure how to feel about drystan and something told me not to trust harper even though she was really sweet,Twitter,1,joy
9474,i feel neglectful leaving my loyal followers desperately hoping that there are at least some feeling lost and alone and starved for attention as needy as they are,Twitter,0,sadness
9475,i was particularly spirited before and indeed i feel slightly more lively outside of classes than i did a few months ago,Twitter,1,joy
9476,i love that and feel lucky to have the force with me if you know what im saying,Twitter,1,joy
9477,i could feel that summer was losing her battle in fact i admired its last breath,Twitter,1,joy
9478,i feel like being vain aint that bad as long as youre having fun and you dont post explicit things,Twitter,0,sadness
9479,i really like or sharing the ones that make me feel passionate with others,Twitter,1,joy
9480,i wasn t feeling very inspired to write so i hope it went ok,Twitter,1,joy
9481,i feel as if a lot of people can get annoyed quickly by me when i am around them a lot so i like to make music as a way of venting,Twitter,3,anger
9482,i feel uncomfortable with meeting cs friends,Twitter,4,fear
9483,i feel emotional with the shock that they would just give the money away like that and i feel emotional at the relief that we have the money after all,Twitter,0,sadness
9484,i feel discouraged i write on facebook something like,Twitter,0,sadness
9485,i give the luna a slight edge as the foot strike is a bit more similar to the barefoot feel but im thrilled to have both in my rotation,Twitter,1,joy
9486,i feel as if ive been wronged,Twitter,3,anger
9487,i have zero motivation to stop and i m not saying that to sound stubborn because i don t feel stubborn,Twitter,3,anger
9488,i feel like i cant handle this deployment or that i am miserable,Twitter,0,sadness
9489,i could feel it in my arms today they were a little tender,Twitter,2,love
9490,i feel unimportant sometimes,Twitter,0,sadness
9491,i have to say each has its good and bad points but with of them both the dog and i feel a little threatened,Twitter,4,fear
9492,i feel useless and empty,Twitter,0,sadness
9493,i feel like i instantly became an addison reed super collector days ago,Twitter,1,joy
9494,i feel like that fire is keeping me vital,Twitter,1,joy
9495,i honestly thought these kinds of feelings only happen online where the comments are usually stupid and nonsensical,Twitter,0,sadness
9496,i feel greedy funny and fake,Twitter,3,anger
9497,ive ben feeling pretty doubtful lately about our relationship,Twitter,4,fear
9498,i feel like a jerk because he s just being him and i can see that i m going to really hurt his feelings if i pull back,Twitter,0,sadness
9499,im feeling really stupid right now,Twitter,0,sadness
9500,i ask him if he ll take me on my knees so that i can feel our bodies wrap together like some sweet animal,Twitter,1,joy
9501,i left that first meeting feeling happy and excited for next time,Twitter,1,joy
9502,i know im tired because im scheduling an appointment with my psychiatrist which hes a man i wish i never had to see and i only see him when im feeling incredibly discouraged and desperate,Twitter,0,sadness
9503,i am trying to feel calmer and more relaxed even with the stress of not working much and being on a break from study,Twitter,1,joy
9504,i may want to shy from giving the feeling of being doubtful,Twitter,4,fear
9505,i feel like it keymix link href wp content themes itheme skins black style,Twitter,1,joy
9506,im feeling all festive already,Twitter,1,joy
9507,i should feel rebellious but i only feel like a stoner things have been alright though,Twitter,3,anger
9508,i feel so very excited to be out there in print,Twitter,1,joy
9509,ill be just sitting on the couch and my hold body feels restless and antsy i feel light headed and short of breath and i cant focus on much not to mention i am very irritable,Twitter,4,fear
9510,i feel like i fucked up so bad and its not repairable,Twitter,3,anger
9511,i meant to feel happy,Twitter,1,joy
9512,i feel weird in the companies of those who approve and disapprove of dot com marriages,Twitter,5,surprise
9513,im feeling so broke,Twitter,0,sadness
9514,i cant feel or i just feel the fake stuff,Twitter,0,sadness
9515,i feel like im slower ive let go of dinner time bed time and work time im less uptight,Twitter,4,fear
9516,i wish i could give myself a break and not feel overwhelmed by the idea of meeting my own expectations,Twitter,4,fear
9517,i dont like that i feel pain that my kids feel pain that the child im longing to adopt feels pain,Twitter,2,love
9518,i woke this morning feeling less discouraged about the pain and immobility in fact i think im downright excited to lay myself before my god and have his holy spirit direct my attention to the concerns he wants me to address in prayer,Twitter,0,sadness
9519,i cannot thank you enough for always finding a way to make me feel better,Twitter,1,joy
9520,i feel like every time i wake up from a nap and hes there i get a sweet little surprise,Twitter,2,love
9521,i feel i have encountered quite a few life experiences that have shaken me in ways i cannot describe,Twitter,4,fear
9522,i would feel confused,Twitter,4,fear
