Clip Number,Clip Name,Response Level,Displayed Emotion,,,,,,,,,
1310,1017_IEO_FEA_LO,59,F,,,,,,,,,
4519,1056_IOM_DIS_XX,100,D,,,,,,,,,
6511,1080_ITH_NEU_XX,53,N,,,,,,,,,
3025,1038_IEO_ANG_HI,96,A,,,,,,,,,
2278,1029_IEO_NEU_XX,100,N,,,,,,,,,
6262,1077_IWL_ANG_XX,50,A,,,,,,,,,
65,1001_ITS_NEU_XX,100,N,,,,,,,,,
3523,1044_IEO_DIS_HI,74,D,,,,,,,,,
1061,1014_IEO_ANG_LO,97,A,,,,,,,,,
2029,1025_WSI_ANG_XX,86,A,,,,,,,,,
1338,1017_TAI_FEA_XX,100,F,,,,,,,,,
7286,1090_IEO_ANG_LO,94,A,,,,,,,,,
5543,1068_ITS_ANG_XX,49,A,,,,,,,,,
93,1002_IEO_FEA_LO,36,F,,,,,,,,,
4049,1050_IWL_ANG_XX,49,A,,,,,,,,,
4298,1053_ITH_NEU_XX,100,N,,,,,,,,,
2804,1035_TAI_NEU_XX,98,N,,,,,,,,,
5294,1065_ITS_NEU_XX,100,N,,,,,,,,,
342,1005_IEO_DIS_MD,53,D,,,,,,,,,
6290,1077_WSI_HAP_XX,56,H,,,,,,,,,
2057,1026_IOM_ANG_XX,61,A,,,,,,,,,
5792,1071_TSI_NEU_XX,57,N,,,,,,,,,
3302,1041_MTI_NEU_XX,94,N,,,,,,,,,
4796,1059_DFA_NEU_XX,97,N,,,,,,,,,
1587,1020_IWL_HAP_XX,100,H,,,,,,,,,
2555,1032_IWW_ANG_XX,89,A,,,,,,,,,
5045,1062_DFA_ANG_XX,76,A,,,,,,,,,
3551,1044_MTI_ANG_XX,100,A,,,,,,,,,
4547,1056_ITH_ANG_XX,56,A,,,,,,,,,
2306,1029_IWW_NEU_XX,100,N,,,,,,,,,
1089,1014_TAI_HAP_XX,99,H,,,,,,,,,
7037,1087_IEO_SAD_LO,100,S,,,,,,,,,
6788,1084_IEO_HAP_LO,100,H,,,,,,,,,
840,1011_IWW_FEA_XX,100,F,,,,,,,,,
3053,1038_TAI_ANG_XX,51,A,,,,,,,,,
591,1008_TIE_HAP_XX,100,H,,,,,,,,,
1808,1023_IOM_NEU_XX,19,N,,,,,,,,,
6539,1080_WSI_FEA_XX,65,F,,,,,,,,,
6041,1074_TSI_ANG_XX,100,A,,,,,,,,,
3800,1047_IWL_NEU_XX,53,N,,,,,,,,,
6069,1075_TIE_ANG_XX,94,A,,,,,,,,,
5073,1063_IEO_ANG_LO,56,A,,,,,,,,,
4575,1057_IEO_HAP_LO,100,H,,,,,,,,,
3081,1038_ITS_HAP_XX,100,H,,,,,,,,,
6318,1078_IOM_HAP_XX,100,H,,,,,,,,,
1836,1023_IWL_FEA_XX,60,F,,,,,,,,,
3828,1047_TSI_FEA_XX,95,F,,,,,,,,,
4326,1053_WSI_FEA_XX,54,F,,,,,,,,,
5820,1072_TIE_NEU_XX,100,N,,,,,,,,,
2583,1032_DFA_HAP_XX,100,H,,,,,,,,,
2334,1029_ITH_FEA_XX,59,F,,,,,,,,,
5322,1066_IEO_FEA_LO,100,F,,,,,,,,,
370,1005_MTI_SAD_XX,100,S,,,,,,,,,
7314,1090_TAI_HAP_XX,100,H,,,,,,,,,
3330,1041_ITS_FEA_XX,49,F,,,,,,,,,
1366,1017_ITS_SAD_XX,100,S,,,,,,,,,
6567,1081_IOM_FEA_XX,68,F,,,,,,,,,
6816,1084_IWW_HAP_XX,100,H,,,,,,,,,
121,1002_TAI_DIS_XX,99,D,,,,,,,,,
619,1008_MTI_DIS_XX,64,D,,,,,,,,,
7065,1087_IWW_FEA_XX,49,F,,,,,,,,,
3579,1044_TSI_HAP_XX,75,H,,,,,,,,,
5571,1069_IEO_DIS_LO,100,D,,,,,,,,,
1615,1020_TSI_DIS_XX,85,D,,,,,,,,,
2832,1035_DFA_FEA_XX,75,F,,,,,,,,,
2085,1026_ITH_HAP_XX,94,H,,,,,,,,,
4077,1050_WSI_HAP_XX,100,H,,,,,,,,,
868,1011_DFA_SAD_XX,64,S,,,,,,,,,
1117,1014_DFA_DIS_XX,100,D,,,,,,,,,
4824,1060_IEO_SAD_LO,99,S,,,,,,,,,
4584,1057_IEO_FEA_LO,99,F,,,,,,,,,
6327,1078_IWW_FEA_XX,100,F,,,,,,,,,
2841,1035_TSI_HAP_XX,99,H,,,,,,,,,
6825,1084_TAI_FEA_XX,99,F,,,,,,,,,
6078,1075_IWW_NEU_XX,100,N,,,,,,,,,
4833,1060_IEO_DIS_LO,100,D,,,,,,,,,
4086,1051_IEO_SAD_LO,100,S,,,,,,,,,
5331,1066_TIE_ANG_XX,100,A,,,,,,,,,
1845,1023_DFA_HAP_XX,100,H,,,,,,,,,
1126,1014_TSI_SAD_XX,69,S,,,,,,,,,
130,1002_IWL_SAD_XX,92,S,,,,,,,,,
3090,1038_TSI_FEA_XX,99,F,,,,,,,,,
1375,1017_TSI_DIS_XX,99,D,,,,,,,,,
5580,1069_IOM_NEU_XX,95,N,,,,,,,,,
7323,1090_MTI_FEA_XX,61,F,,,,,,,,,
1624,1021_IEO_HAP_MD,82,H,,,,,,,,,
3339,1041_WSI_HAP_XX,94,H,,,,,,,,,
6576,1081_TAI_HAP_XX,100,H,,,,,,,,,
5829,1072_IOM_ANG_XX,99,A,,,,,,,,,
628,1008_ITH_SAD_XX,62,S,,,,,,,,,
4335,1054_IEO_ANG_LO,59,A,,,,,,,,,
2094,1026_DFA_FEA_XX,99,F,,,,,,,,,
7074,1087_MTI_HAP_XX,69,H,,,,,,,,,
3837,1048_IEO_HAP_LO,65,H,,,,,,,,,
379,1005_IWL_DIS_XX,73,D,,,,,,,,,
2592,1032_ITS_FEA_XX,99,F,,,,,,,,,
3588,1044_WSI_FEA_XX,100,F,,,,,,,,,
877,1011_ITS_DIS_XX,90,D,,,,,,,,,
2343,1029_ITS_HAP_XX,77,H,,,,,,,,,
5082,1063_TIE_NEU_XX,96,N,,,,,,,,,
7102,1087_ITS_DIS_XX,100,D,,,,,,,,,
2620,1033_IEO_DIS_MD,97,D,,,,,,,,,
3865,1048_IWW_HAP_XX,100,H,,,,,,,,,
2869,1036_TIE_HAP_XX,97,H,,,,,,,,,
6355,1078_DFA_SAD_XX,99,S,,,,,,,,,
4114,1051_IWW_FEA_XX,97,F,,,,,,,,,
6106,1075_ITH_FEA_XX,88,F,,,,,,,,,
3367,1042_IOM_HAP_XX,88,H,,,,,,,,,
6604,1081_DFA_DIS_XX,88,D,,,,,,,,,
4363,1054_TAI_HAP_XX,96,H,,,,,,,,,
5359,1066_IWL_HAP_XX,100,H,,,,,,,,,
5608,1069_IWL_FEA_XX,88,F,,,,,,,,,
1154,1015_TIE_SAD_XX,93,S,,,,,,,,,
7351,1090_TSI_SAD_XX,99,S,,,,,,,,,
3118,1039_TIE_FEA_XX,99,F,,,,,,,,,
656,1009_IEO_SAD_HI,96,S,,,,,,,,,
2122,1027_IEO_ANG_MD,100,A,,,,,,,,,
6853,1084_ITS_SAD_XX,100,S,,,,,,,,,
1652,1021_IWW_SAD_XX,99,S,,,,,,,,,
1403,1018_TIE_DIS_XX,95,D,,,,,,,,,
3616,1045_IOM_FEA_XX,95,F,,,,,,,,,
5110,1063_MTI_FEA_XX,91,F,,,,,,,,,
158,1002_WSI_NEU_XX,64,N,,,,,,,,,
4612,1057_TAI_FEA_XX,92,F,,,,,,,,,
905,1012_IEO_DIS_HI,99,D,,,,,,,,,
1873,1024_IEO_SAD_MD,76,S,,,,,,,,,
5857,1072_ITH_HAP_XX,100,H,,,,,,,,,
2371,1030_IEO_FEA_MD,92,F,,,,,,,,,
4861,1060_MTI_HAP_XX,98,H,,,,,,,,,
407,1005_WSI_ANG_XX,87,A,,,,,,,,,
3893,1048_ITH_DIS_XX,94,D,,,,,,,,,
5636,1069_WSI_SAD_XX,97,S,,,,,,,,,
933,1012_MTI_ANG_XX,92,A,,,,,,,,,
6632,1082_IEO_ANG_HI,99,A,,,,,,,,,
4391,1054_DFA_DIS_XX,98,D,,,,,,,,,
3644,1045_ITH_SAD_XX,77,S,,,,,,,,,
5138,1063_TSI_SAD_XX,99,S,,,,,,,,,
186,1003_IOM_NEU_XX,59,N,,,,,,,,,
5387,1066_TSI_DIS_XX,75,D,,,,,,,,,
2399,1030_TAI_DIS_XX,97,D,,,,,,,,,
1680,1021_DFA_NEU_XX,61,N,,,,,,,,,
1431,1018_IWL_ANG_XX,97,A,,,,,,,,,
2897,1036_MTI_DIS_XX,100,D,,,,,,,,,
684,1009_TAI_NEU_XX,58,N,,,,,,,,,
1901,1024_IWW_DIS_XX,95,D,,,,,,,,,
7130,1088_IEO_DIS_HI,81,D,,,,,,,,,
6383,1079_IEO_SAD_HI,53,S,,,,,,,,,
6881,1085_IEO_FEA_HI,99,F,,,,,,,,,
3395,1042_IWL_DIS_XX,100,D,,,,,,,,,
3146,1039_IWL_SAD_XX,100,S,,,,,,,,,
4640,1057_ITS_SAD_XX,97,S,,,,,,,,,
435,1006_IOM_ANG_XX,98,A,,,,,,,,,
4142,1051_DFA_SAD_XX,84,S,,,,,,,,,
4889,1060_ITS_DIS_XX,99,D,,,,,,,,,
2150,1027_TAI_SAD_XX,83,S,,,,,,,,,
5885,1072_WSI_DIS_XX,95,D,,,,,,,,,
7379,1091_TIE_SAD_XX,81,S,,,,,,,,,
6134,1076_IEO_HAP_MD,97,H,,,,,,,,,
2648,1033_MTI_SAD_XX,88,S,,,,,,,,,
1182,1015_IWL_NEU_XX,56,N,,,,,,,,,
7103,1087_TSI_NEU_XX,99,N,,,,,,,,,
5858,1072_ITH_SAD_XX,93,S,,,,,,,,,
408,1005_WSI_FEA_XX,89,F,,,,,,,,,
2372,1030_IEO_FEA_HI,94,F,,,,,,,,,
2870,1036_TIE_SAD_XX,27,S,,,,,,,,,
657,1009_IEO_ANG_LO,94,A,,,,,,,,,
3617,1045_IOM_DIS_XX,89,D,,,,,,,,,
6854,1084_ITS_ANG_XX,55,A,,,,,,,,,
1902,1024_TAI_NEU_XX,64,N,,,,,,,,,
4613,1057_TAI_DIS_XX,70,D,,,,,,,,,
3119,1039_TIE_DIS_XX,24,D,,,,,,,,,
6356,1078_DFA_ANG_XX,74,A,,,,,,,,,
4364,1054_TAI_SAD_XX,57,S,,,,,,,,,
4862,1060_MTI_SAD_XX,50,S,,,,,,,,,
6107,1075_ITH_DIS_XX,28,D,,,,,,,,,
7352,1090_TSI_ANG_XX,49,A,,,,,,,,,
5360,1066_IWL_SAD_XX,45,S,,,,,,,,,
6605,1081_ITS_NEU_XX,39,N,,,,,,,,,
2151,1027_TAI_ANG_XX,66,A,,,,,,,,,
5609,1069_IWL_DIS_XX,25,D,,,,,,,,,
4115,1051_IWW_DIS_XX,40,D,,,,,,,,,
1404,1018_IOM_NEU_XX,18,N,,,,,,,,,
1155,1015_TIE_ANG_XX,74,A,,,,,,,,,
906,1012_TIE_NEU_XX,28,N,,,,,,,,,
1653,1021_IWW_ANG_XX,60,A,,,,,,,,,
159,1002_WSI_HAP_XX,44,H,,,,,,,,,
3368,1042_IOM_SAD_XX,21,S,,,,,,,,,
3866,1048_IWW_SAD_XX,47,S,,,,,,,,,
5111,1063_MTI_DIS_XX,37,D,,,,,,,,,
2621,1033_IEO_DIS_HI,34,D,,,,,,,,,
3645,1045_ITH_ANG_XX,47,A,,,,,,,,,
4641,1057_ITS_ANG_XX,76,A,,,,,,,,,
5886,1073_IEO_NEU_XX,85,N,,,,,,,,,
934,1012_MTI_FEA_XX,89,F,,,,,,,,,
6384,1079_IEO_ANG_LO,90,A,,,,,,,,,
4143,1051_DFA_ANG_XX,67,A,,,,,,,,,
5139,1063_TSI_ANG_XX,77,A,,,,,,,,,
7380,1091_TIE_ANG_XX,72,A,,,,,,,,,
5388,1066_WSI_NEU_XX,84,N,,,,,,,,,
436,1006_IOM_FEA_XX,67,F,,,,,,,,,
1930,1024_DFA_FEA_XX,33,F,,,,,,,,,
6633,1082_IEO_FEA_LO,26,F,,,,,,,,,
2898,1036_IWL_NEU_XX,90,N,,,,,,,,,
5637,1069_WSI_ANG_XX,88,A,,,,,,,,,
2649,1033_MTI_ANG_XX,69,A,,,,,,,,,
2400,1030_MTI_NEU_XX,83,N,,,,,,,,,
685,1009_TAI_HAP_XX,83,H,,,,,,,,,
3396,1042_ITH_NEU_XX,83,N,,,,,,,,,
187,1003_IOM_HAP_XX,81,H,,,,,,,,,
1183,1015_IWL_HAP_XX,79,H,,,,,,,,,
1432,1018_IWL_FEA_XX,58,F,,,,,,,,,
6135,1076_IEO_HAP_HI,96,H,,,,,,,,,
1681,1021_DFA_HAP_XX,82,H,,,,,,,,,
4890,1060_TSI_NEU_XX,88,N,,,,,,,,,
3894,1048_DFA_NEU_XX,72,N,,,,,,,,,
7131,1088_TIE_NEU_XX,92,N,,,,,,,,,
6882,1085_IEO_DIS_LO,79,D,,,,,,,,,
2179,1027_ITS_HAP_XX,60,H,,,,,,,,,
3147,1039_IWL_ANG_XX,69,A,,,,,,,,,
4392,1054_ITS_NEU_XX,84,N,,,,,,,,,
3922,1049_IEO_SAD_LO,100,S,,,,,,,,,
4918,1061_TIE_NEU_XX,62,N,,,,,,,,,
7159,1088_MTI_FEA_XX,73,F,,,,,,,,,
713,1009_ITS_DIS_XX,82,D,,,,,,,,,
3673,1046_IEO_HAP_LO,53,H,,,,,,,,,
5167,1064_TIE_ANG_XX,87,A,,,,,,,,,
6661,1082_TAI_FEA_XX,56,F,,,,,,,,,
6910,1085_MTI_HAP_XX,43,H,,,,,,,,,
3424,1042_WSI_FEA_XX,12,F,,,,,,,,,
5665,1070_IOM_ANG_XX,52,A,,,,,,,,,
6412,1079_TAI_HAP_XX,83,H,,,,,,,,,
2677,1033_TSI_HAP_XX,82,H,,,,,,,,,
4420,1055_IEO_FEA_LO,27,F,,,,,,,,,
7408,1091_IWL_HAP_XX,67,H,,,,,,,,,
2926,1036_TSI_FEA_XX,93,F,,,,,,,,,
962,1012_TSI_SAD_XX,64,S,,,,,,,,,
1709,1022_IEO_SAD_MD,93,S,,,,,,,,,
1211,1015_TSI_DIS_XX,17,D,,,,,,,,,
464,1006_ITH_SAD_XX,57,S,,,,,,,,,
1958,1025_IEO_ANG_MD,78,A,,,,,,,,,
3175,1039_WSI_HAP_XX,59,H,,,,,,,,,
1460,1018_WSI_SAD_XX,91,S,,,,,,,,,
5416,1067_IOM_NEU_XX,51,N,,,,,,,,,
2207,1028_IEO_FEA_MD,94,F,,,,,,,,,
215,1003_IWL_DIS_XX,92,D,,,,,,,,,
6163,1076_IWW_ANG_XX,74,A,,,,,,,,,
4669,1058_IEO_DIS_LO,61,D,,,,,,,,,
2428,1030_ITS_FEA_XX,73,F,,,,,,,,,
5914,1073_IWW_NEU_XX,54,N,,,,,,,,,
4171,1052_IEO_ANG_LO,52,A,,,,,,,,,
4105,1051_IOM_HAP_XX,90,H,,,,,,,,,
6844,1084_ITH_DIS_XX,20,D,,,,,,,,,
2611,1033_IEO_SAD_MD,22,S,,,,,,,,,
3109,1039_IEO_FEA_MD,89,F,,,,,,,,,
2113,1026_WSI_DIS_XX,42,D,,,,,,,,,
3607,1045_TIE_HAP_XX,94,H,,,,,,,,,
6346,1078_IWL_DIS_XX,60,D,,,,,,,,,
2362,1030_IEO_HAP_MD,27,H,,,,,,,,,
4852,1060_IWW_FEA_XX,30,F,,,,,,,,,
1864,1023_WSI_SAD_XX,38,S,,,,,,,,,
149,1002_ITS_ANG_XX,48,A,,,,,,,,,
5350,1066_TAI_FEA_XX,25,F,,,,,,,,,
5848,1072_MTI_FEA_XX,74,F,,,,,,,,,
7342,1090_DFA_DIS_XX,39,D,,,,,,,,,
896,1012_IEO_SAD_HI,71,S,,,,,,,,,
5101,1063_TAI_HAP_XX,88,H,,,,,,,,,
647,1008_TSI_ANG_XX,97,A,,,,,,,,,
3358,1042_IEO_DIS_MD,67,D,,,,,,,,,
398,1005_TSI_NEU_XX,92,N,,,,,,,,,
4354,1054_IOM_FEA_XX,55,F,,,,,,,,,
2860,1036_IEO_ANG_MD,94,A,,,,,,,,,
1394,1018_IEO_FEA_HI,94,F,,,,,,,,,
1145,1015_IEO_ANG_HI,94,A,,,,,,,,,
5599,1069_MTI_HAP_XX,56,H,,,,,,,,,
6097,1075_IWL_HAP_XX,59,H,,,,,,,,,
4603,1057_IWW_HAP_XX,54,H,,,,,,,,,
6595,1081_ITH_SAD_XX,61,S,,,,,,,,,
3856,1048_TIE_FEA_XX,83,F,,,,,,,,,
1643,1021_TIE_DIS_XX,90,D,,,,,,,,,
7093,1087_DFA_SAD_XX,89,S,,,,,,,,,
3635,1045_MTI_DIS_XX,85,D,,,,,,,,,
6374,1078_WSI_ANG_XX,83,A,,,,,,,,,
7370,1091_IEO_ANG_HI,93,A,,,,,,,,,
3386,1042_MTI_SAD_XX,85,S,,,,,,,,,
4133,1051_IWL_DIS_XX,88,D,,,,,,,,,
5129,1063_DFA_DIS_XX,78,D,,,,,,,,,
7121,1088_IEO_SAD_HI,68,S,,,,,,,,,
4631,1057_ITH_DIS_XX,93,D,,,,,,,,,
177,1003_IEO_DIS_LO,80,D,,,,,,,,,
6623,1082_IEO_NEU_XX,73,N,,,,,,,,,
5627,1069_ITS_DIS_XX,83,D,,,,,,,,,
5378,1066_ITS_SAD_XX,78,S,,,,,,,,,
6125,1075_TSI_DIS_XX,93,D,,,,,,,,,
1671,1021_IWL_ANG_XX,85,A,,,,,,,,,
4880,1060_DFA_SAD_XX,84,S,,,,,,,,,
426,1006_TIE_NEU_XX,80,N,,,,,,,,,
1173,1015_TAI_ANG_XX,91,A,,,,,,,,,
3137,1039_TAI_DIS_XX,92,D,,,,,,,,,
3884,1048_IWL_SAD_XX,61,S,,,,,,,,,
2390,1030_IWW_SAD_XX,72,S,,,,,,,,,
6872,1085_IEO_HAP_HI,70,H,,,,,,,,,
924,1012_TAI_NEU_XX,71,N,,,,,,,,,
5876,1072_TSI_SAD_XX,79,S,,,,,,,,,
2888,1036_TAI_SAD_XX,86,S,,,,,,,,,
2639,1033_IWW_DIS_XX,91,D,,,,,,,,,
1422,1018_MTI_NEU_XX,91,N,,,,,,,,,
675,1009_IOM_ANG_XX,88,A,,,,,,,,,
1892,1024_IOM_SAD_XX,92,S,,,,,,,,,
4382,1054_ITH_SAD_XX,92,S,,,,,,,,,
2141,1027_IOM_DIS_XX,89,D,,,,,,,,,
6651,1082_IWW_NEU_XX,91,N,,,,,,,,,
952,1012_DFA_FEA_XX,85,F,,,,,,,,,
1450,1018_ITS_FEA_XX,92,F,,,,,,,,,
3414,1042_TSI_NEU_XX,90,N,,,,,,,,,
4410,1055_IEO_NEU_XX,90,N,,,,,,,,,
3663,1045_TSI_ANG_XX,77,A,,,,,,,,,
4659,1058_IEO_HAP_HI,96,H,,,,,,,,,
2667,1033_DFA_ANG_XX,93,A,,,,,,,,,
703,1009_DFA_HAP_XX,95,H,,,,,,,,,
2169,1027_ITH_ANG_XX,95,A,,,,,,,,,
6153,1076_TIE_DIS_XX,95,D,,,,,,,,,
6900,1085_IWW_ANG_XX,84,A,,,,,,,,,
1201,1015_ITS_HAP_XX,85,H,,,,,,,,,
2916,1036_ITS_NEU_XX,73,N,,,,,,,,,
205,1003_MTI_HAP_XX,93,H,,,,,,,,,
5655,1070_IEO_DIS_HI,91,D,,,,,,,,,
7398,1091_TAI_ANG_XX,88,A,,,,,,,,,
7149,1088_TAI_NEU_XX,91,N,,,,,,,,,
5157,1064_IEO_ANG_HI,98,A,,,,,,,,,
1699,1021_WSI_HAP_XX,89,H,,,,,,,,,
5904,1073_TIE_SAD_XX,76,S,,,,,,,,,
6402,1079_IOM_ANG_XX,43,A,,,,,,,,,
1920,1024_ITH_NEU_XX,89,N,,,,,,,,,
3165,1039_ITS_ANG_XX,80,A,,,,,,,,,
454,1006_MTI_FEA_XX,45,F,,,,,,,,,
4908,1061_IEO_SAD_HI,82,S,,,,,,,,,
2418,1030_DFA_NEU_XX,80,N,,,,,,,,,
4161,1051_WSI_ANG_XX,28,A,,,,,,,,,
3912,1048_WSI_NEU_XX,75,N,,,,,,,,,
5406,1067_IEO_FEA_HI,78,F,,,,,,,,,
2717,1034_IWW_HAP_XX,62,H,,,,,,,,,
3962,1049_MTI_FEA_XX,41,F,,,,,,,,,
3464,1043_TAI_FEA_XX,45,F,,,,,,,,,
6,1001_IEO_SAD_MD,68,S,,,,,,,,,
504,1007_IEO_FEA_HI,60,F,,,,,,,,,
753,1010_IOM_DIS_XX,82,D,,,,,,,,,
6950,1085_WSI_DIS_XX,55,D,,,,,,,,,
5456,1067_DFA_FEA_XX,57,F,,,,,,,,,
5954,1073_ITS_FEA_XX,34,F,,,,,,,,,
7199,1089_IEO_HAP_MD,68,H,,,,,,,,,
6452,1079_TSI_DIS_XX,51,D,,,,,,,,,
4460,1055_IWL_FEA_XX,55,F,,,,,,,,,
2966,1037_IWW_FEA_XX,26,F,,,,,,,,,
4709,1058_ITH_HAP_XX,70,H,,,,,,,,,
255,1004_IEO_ANG_HI,64,A,,,,,,,,,
6701,1082_WSI_SAD_XX,65,S,,,,,,,,,
1749,1022_MTI_DIS_XX,24,D,,,,,,,,,
2219,1028_IOM_HAP_XX,39,H,,,,,,,,,
1500,1019_TAI_SAD_XX,77,S,,,,,,,,,
1002,1013_IWW_SAD_XX,50,S,,,,,,,,,
1970,1025_TIE_FEA_XX,14,F,,,,,,,,,
3215,1040_TAI_HAP_XX,40,H,,,,,,,,,
4211,1052_IWL_HAP_XX,49,H,,,,,,,,,
5705,1070_ITS_HAP_XX,44,H,,,,,,,,,
4958,1061_ITH_FEA_XX,39,F,,,,,,,,,
6203,1076_TSI_SAD_XX,15,S,,,,,,,,,
2468,1031_IOM_FEA_XX,28,F,,,,,,,,,
5207,1064_DFA_HAP_XX,47,H,,,,,,,,,
1251,1016_IWW_DIS_XX,42,D,,,,,,,,,
3713,1046_MTI_HAP_XX,23,H,,,,,,,,,
6729,1083_IOM_SAD_XX,46,S,,,,,,,,,
4239,1052_TSI_DIS_XX,73,D,,,,,,,,,
2496,1031_ITH_SAD_XX,13,S,,,,,,,,,
6978,1086_IOM_DIS_XX,39,D,,,,,,,,,
2994,1037_DFA_SAD_XX,47,S,,,,,,,,,
4737,1058_WSI_DIS_XX,35,D,,,,,,,,,
1777,1022_TSI_ANG_XX,50,A,,,,,,,,,
6480,1080_TIE_DIS_XX,41,D,,,,,,,,,
532,1007_MTI_NEU_XX,63,N,,,,,,,,,
1030,1013_DFA_NEU_XX,59,N,,,,,,,,,
283,1004_TAI_ANG_XX,45,A,,,,,,,,,
3990,1049_TSI_SAD_XX,53,S,,,,,,,,,
2745,1034_ITH_DIS_XX,27,D,,,,,,,,,
4986,1062_IEO_HAP_MD,42,H,,,,,,,,,
781,1010_ITH_ANG_XX,39,A,,,,,,,,,
5982,1074_IEO_DIS_MD,43,D,,,,,,,,,
1528,1019_TSI_NEU_XX,48,N,,,,,,,,,
7227,1089_IWW_SAD_XX,42,S,,,,,,,,,
34,1001_IWW_DIS_XX,15,D,,,,,,,,,
6231,1077_TIE_SAD_XX,37,S,,,,,,,,,
1998,1025_IWL_SAD_XX,46,S,,,,,,,,,
1279,1016_DFA_ANG_XX,50,A,,,,,,,,,
3243,1040_DFA_DIS_XX,56,D,,,,,,,,,
5733,1071_IEO_FEA_MD,80,F,,,,,,,,,
4488,1055_WSI_SAD_XX,51,S,,,,,,,,,
3492,1043_ITS_SAD_XX,10,S,,,,,,,,,
2247,1028_IWL_DIS_XX,41,D,,,,,,,,,
3741,1046_ITS_DIS_XX,13,D,,,,,,,,,
5484,1068_IEO_ANG_MD,86,A,,,,,,,,,
5235,1065_IEO_SAD_MD,81,S,,,,,,,,,
5014,1062_IWW_SAD_XX,12,S,,,,,,,,,
3271,1041_IEO_ANG_HI,36,A,,,,,,,,,
1556,1020_TIE_NEU_XX,70,N,,,,,,,,,
4516,1056_IOM_SAD_XX,10,S,,,,,,,,,
3769,1047_IEO_DIS_HI,57,D,,,,,,,,,
2275,1028_WSI_ANG_XX,45,A,,,,,,,,,
62,1001_DFA_ANG_XX,17,A,,,,,,,,,
5263,1065_IWW_DIS_XX,43,D,,,,,,,,,
6010,1074_MTI_SAD_XX,8,S,,,,,,,,,
1307,1017_IEO_ANG_LO,10,A,,,,,,,,,
2026,1025_WSI_NEU_XX,13,N,,,,,,,,,
560,1007_ITS_FEA_XX,35,F,,,,,,,,,
311,1004_ITS_HAP_XX,56,H,,,,,,,,,
4267,1053_TIE_DIS_XX,37,D,,,,,,,,,
3520,1044_IEO_FEA_HI,23,F,,,,,,,,,
6508,1080_IWL_ANG_XX,50,A,,,,,,,,,
2773,1035_IEO_HAP_HI,52,H,,,,,,,,,
6259,1077_IWL_NEU_XX,65,N,,,,,,,,,
809,1011_IEO_HAP_LO,53,H,,,,,,,,,
2524,1032_IEO_NEU_XX,64,N,,,,,,,,,
4765,1059_IOM_DIS_XX,59,D,,,,,,,,,
5761,1071_TAI_DIS_XX,23,D,,,,,,,,,
7006,1086_ITH_ANG_XX,57,A,,,,,,,,,
1805,1023_TIE_ANG_XX,53,A,,,,,,,,,
6757,1083_ITH_NEU_XX,67,N,,,,,,,,,
7255,1089_DFA_NEU_XX,64,N,,,,,,,,,
4018,1050_TIE_SAD_XX,12,S,,,,,,,,,
1058,1014_IEO_SAD_LO,91,S,,,,,,,,,
3022,1038_IEO_SAD_HI,9,S,,,,,,,,,
5512,1068_TAI_SAD_XX,20,S,,,,,,,,,
6370,1078_TSI_DIS_XX,19,D,,,,,,,,,
2635,1033_IWW_HAP_XX,29,H,,,,,,,,,
3631,1045_MTI_HAP_XX,100,H,,,,,,,,,
3133,1039_TAI_HAP_XX,98,H,,,,,,,,,
4129,1051_IWL_HAP_XX,100,H,,,,,,,,,
422,1006_IEO_FEA_HI,80,F,,,,,,,,,
173,1003_IEO_ANG_HI,100,A,,,,,,,,,
2137,1027_IOM_HAP_XX,98,H,,,,,,,,,
2884,1036_IWW_FEA_XX,90,F,,,,,,,,,
671,1009_TIE_DIS_XX,95,D,,,,,,,,,
6868,1084_WSI_DIS_XX,100,D,,,,,,,,,
6121,1075_TSI_HAP_XX,99,H,,,,,,,,,
2386,1030_IOM_FEA_XX,25,F,,,,,,,,,
5872,1072_ITS_FEA_XX,89,F,,,,,,,,,
1418,1018_TAI_SAD_XX,94,S,,,,,,,,,
920,1012_IWW_SAD_XX,59,S,,,,,,,,,
4876,1060_ITH_FEA_XX,100,F,,,,,,,,,
4378,1054_IWL_FEA_XX,79,F,,,,,,,,,
3880,1048_MTI_FEA_XX,76,F,,,,,,,,,
4627,1057_ITH_HAP_XX,84,H,,,,,,,,,
5374,1066_DFA_FEA_XX,80,F,,,,,,,,,
7366,1091_IEO_SAD_MD,93,S,,,,,,,,,
5125,1063_DFA_HAP_XX,100,H,,,,,,,,,
1169,1015_IWW_DIS_XX,98,D,,,,,,,,,
1888,1024_TIE_FEA_XX,94,F,,,,,,,,,
5623,1069_ITS_HAP_XX,100,H,,,,,,,,,
1667,1021_MTI_DIS_XX,100,D,,,,,,,,,
7117,1088_IEO_HAP_MD,100,H,,,,,,,,,
6619,1081_WSI_SAD_XX,97,S,,,,,,,,,
3382,1042_TAI_FEA_XX,72,F,,,,,,,,,
7145,1088_IWW_SAD_XX,98,S,,,,,,,,,
2165,1027_IWL_DIS_XX,98,D,,,,,,,,,
4655,1057_WSI_DIS_XX,99,D,,,,,,,,,
3410,1042_ITS_SAD_XX,100,S,,,,,,,,,
4904,1061_IEO_HAP_MD,96,H,,,,,,,,,
2414,1030_ITH_SAD_XX,94,S,,,,,,,,,
5402,1067_IEO_ANG_MD,100,A,,,,,,,,,
